           YEAR,           JDAY,           HOUR,           MINS, QOMEAS_09AA006,  QOSIM_09AA006, QOMEAS_09AA012,  QOSIM_09AA012, QOMEAS_09AA013,  QOSIM_09AA013, QOMEAS_09AB001,  QOSIM_09AB001, QOMEAS_09AC001,  QOSIM_09AC001, QOMEAS_09AC007,  QOSIM_09AC007, QOMEAS_09AE003,  QOSIM_09AE003, QOMEAS_09AE006,  QOSIM_09AE006, QOMEAS_09AH003,  QOSIM_09AH003, QOMEAS_09AH004,  QOSIM_09AH004, QOMEAS_09BA001,  QOSIM_09BA001, QOMEAS_09BC001,  QOSIM_09BC001, QOMEAS_09BC004,  QOSIM_09BC004, QOMEAS_09CA004,  QOSIM_09CA004, QOMEAS_09CA006,  QOSIM_09CA006, QOMEAS_09CB001,  QOSIM_09CB001, QOMEAS_09CD001,  QOSIM_09CD001, QOMEAS_09DB001,  QOSIM_09DB001, QOMEAS_09DD003,  QOSIM_09DD003, QOMEAS_09DD004,  QOSIM_09DD004, QOMEAS_09EA003,  QOSIM_09EA003, QOMEAS_09EA004,  QOSIM_09EA004, QOMEAS_09EB003,  QOSIM_09EB003, QOMEAS_09EB004,  QOSIM_09EB004, QOMEAS_09ED001,  QOSIM_09ED001, QOMEAS_09CA002,  QOSIM_09CA002, QOMEAS_09AB009,  QOSIM_09AB009,   QOMEAS_Marsh,    QOSIM_Marsh, QOMEAS_09EB001,  QOSIM_09EB001, QOMEAS_09AE001,  QOSIM_09AE001, QOMEAS_09AC004,  QOSIM_09AC004,QOMEAS_White@Mo, QOSIM_White@Mo, QOMEAS_09BC002,  QOSIM_09BC002, QOMEAS_09DC006,  QOSIM_09DC006, QOMEAS_09AH001,  QOSIM_09AH001,
           2022,            172,              7,             30,  -1.000000    ,   118.9431    ,  -1.000000    ,   70.92034    ,  -1.000000    ,   47.18753    ,  -1.000000    ,   328.7257    ,  -1.000000    ,   252.7851    ,  -1.000000    ,   34.73822    ,  -1.000000    ,   270.8916    ,  -1.000000    ,   114.4468    ,  -1.000000    ,   6.790419    ,  -1.000000    ,   42.62049    ,  -1.000000    ,   266.1048    ,  -1.000000    ,   1646.842    ,  -1.000000    ,   911.3149    ,  -1.000000    ,   62.02128    ,  -1.000000    ,   55.32221    ,  -1.000000    ,   380.9889    ,  -1.000000    ,   3503.211    ,  -1.000000    ,   423.2573    ,  -1.000000    ,   1800.937    ,  -1.000000    ,   122.6800    ,  -1.000000    ,   319.2473    ,  -1.000000    ,   153.9847    ,  -1.000000    ,   28.32153    ,  -1.000000    ,   45.97412    ,  -1.000000    ,   7062.267    ,  -1.000000    ,   88.62244    ,  -1.000000    ,   495.2630    ,  -1.000000    ,   313.3311    ,  -1.000000    ,   6542.314    ,  -1.000000    ,   527.3165    ,  -1.000000    ,   146.9607    ,  -1.000000    ,   986.3741    ,  -1.000000    ,   798.0379    ,  -1.000000    ,   1697.859    ,  -1.000000    ,   2058.200    ,
           2022,            172,              8,             30,  -1.000000    ,   119.0566    ,  -1.000000    ,   71.35124    ,  -1.000000    ,   47.37481    ,  -1.000000    ,   328.8078    ,  -1.000000    ,   252.3274    ,  -1.000000    ,   33.40607    ,  -1.000000    ,   272.9788    ,  -1.000000    ,   114.7721    ,  -1.000000    ,   6.709424    ,  -1.000000    ,   42.68959    ,  -1.000000    ,   266.8945    ,  -1.000000    ,   1648.794    ,  -1.000000    ,   913.7599    ,  -1.000000    ,   59.61888    ,  -1.000000    ,   55.51407    ,  -1.000000    ,   381.6668    ,  -1.000000    ,   3513.066    ,  -1.000000    ,   426.3646    ,  -1.000000    ,   1806.411    ,  -1.000000    ,   122.8272    ,  -1.000000    ,   320.6848    ,  -1.000000    ,   157.5506    ,  -1.000000    ,   28.17472    ,  -1.000000    ,   45.13092    ,  -1.000000    ,   7070.957    ,  -1.000000    ,   88.63241    ,  -1.000000    ,   495.8271    ,  -1.000000    ,   313.5880    ,  -1.000000    ,   6555.527    ,  -1.000000    ,   528.4262    ,  -1.000000    ,   147.2489    ,  -1.000000    ,   990.5938    ,  -1.000000    ,   801.9585    ,  -1.000000    ,   1702.225    ,  -1.000000    ,   2062.163    ,
           2022,            172,              9,             30,  -1.000000    ,   119.1691    ,  -1.000000    ,   71.74837    ,  -1.000000    ,   47.55463    ,  -1.000000    ,   328.8922    ,  -1.000000    ,   251.6786    ,  -1.000000    ,   32.07238    ,  -1.000000    ,   274.9117    ,  -1.000000    ,   114.8050    ,  -1.000000    ,   6.629174    ,  -1.000000    ,   42.77745    ,  -1.000000    ,   267.7016    ,  -1.000000    ,   1651.093    ,  -1.000000    ,   916.7957    ,  -1.000000    ,   56.98573    ,  -1.000000    ,   55.99797    ,  -1.000000    ,   383.7629    ,  -1.000000    ,   3523.220    ,  -1.000000    ,   429.5723    ,  -1.000000    ,   1811.861    ,  -1.000000    ,   122.9950    ,  -1.000000    ,   322.3700    ,  -1.000000    ,   160.3963    ,  -1.000000    ,   28.04098    ,  -1.000000    ,   44.34912    ,  -1.000000    ,   7079.953    ,  -1.000000    ,   88.64036    ,  -1.000000    ,   496.3867    ,  -1.000000    ,   313.8452    ,  -1.000000    ,   6569.286    ,  -1.000000    ,   529.5435    ,  -1.000000    ,   147.5310    ,  -1.000000    ,   995.4357    ,  -1.000000    ,   805.7977    ,  -1.000000    ,   1706.591    ,  -1.000000    ,   2065.887    ,
           2022,            172,             10,             30,  -1.000000    ,   119.2812    ,  -1.000000    ,   72.10147    ,  -1.000000    ,   47.72729    ,  -1.000000    ,   328.9787    ,  -1.000000    ,   250.8270    ,  -1.000000    ,   30.58479    ,  -1.000000    ,   276.7259    ,  -1.000000    ,   114.5910    ,  -1.000000    ,   6.549754    ,  -1.000000    ,   42.87080    ,  -1.000000    ,   268.5244    ,  -1.000000    ,   1653.921    ,  -1.000000    ,   920.0791    ,  -1.000000    ,   53.93421    ,  -1.000000    ,   56.99591    ,  -1.000000    ,   386.0973    ,  -1.000000    ,   3533.721    ,  -1.000000    ,   432.8991    ,  -1.000000    ,   1817.268    ,  -1.000000    ,   123.1702    ,  -1.000000    ,   324.3104    ,  -1.000000    ,   162.4948    ,  -1.000000    ,   27.91960    ,  -1.000000    ,   43.62375    ,  -1.000000    ,   7088.913    ,  -1.000000    ,   88.64881    ,  -1.000000    ,   496.9416    ,  -1.000000    ,   314.1028    ,  -1.000000    ,   6583.582    ,  -1.000000    ,   530.6682    ,  -1.000000    ,   147.8078    ,  -1.000000    ,   1000.883    ,  -1.000000    ,   809.5247    ,  -1.000000    ,   1710.956    ,  -1.000000    ,   2069.311    ,
           2022,            172,             11,             30,  -1.000000    ,   119.3935    ,  -1.000000    ,   72.40160    ,  -1.000000    ,   47.93647    ,  -1.000000    ,   329.0671    ,  -1.000000    ,   249.7629    ,  -1.000000    ,   29.13794    ,  -1.000000    ,   278.4794    ,  -1.000000    ,   114.0894    ,  -1.000000    ,   6.471294    ,  -1.000000    ,   42.95671    ,  -1.000000    ,   269.3622    ,  -1.000000    ,   1657.414    ,  -1.000000    ,   923.7648    ,  -1.000000    ,   50.55698    ,  -1.000000    ,   58.81744    ,  -1.000000    ,   386.4311    ,  -1.000000    ,   3544.615    ,  -1.000000    ,   436.3587    ,  -1.000000    ,   1822.606    ,  -1.000000    ,   123.3397    ,  -1.000000    ,   326.5057    ,  -1.000000    ,   163.8490    ,  -1.000000    ,   27.80981    ,  -1.000000    ,   42.94904    ,  -1.000000    ,   7098.033    ,  -1.000000    ,   88.66348    ,  -1.000000    ,   497.4922    ,  -1.000000    ,   314.3606    ,  -1.000000    ,   6598.404    ,  -1.000000    ,   531.8005    ,  -1.000000    ,   148.0834    ,  -1.000000    ,   1006.889    ,  -1.000000    ,   813.1167    ,  -1.000000    ,   1715.311    ,  -1.000000    ,   2072.381    ,
           2022,            172,             12,             30,  -1.000000    ,   119.5059    ,  -1.000000    ,   72.64182    ,  -1.000000    ,   48.14698    ,  -1.000000    ,   329.1574    ,  -1.000000    ,   248.4698    ,  -1.000000    ,   27.78921    ,  -1.000000    ,   280.2639    ,  -1.000000    ,   113.4531    ,  -1.000000    ,   6.393954    ,  -1.000000    ,   43.02278    ,  -1.000000    ,   270.2151    ,  -1.000000    ,   1661.570    ,  -1.000000    ,   927.8962    ,  -1.000000    ,   47.16800    ,  -1.000000    ,   61.75573    ,  -1.000000    ,   384.5042    ,  -1.000000    ,   3555.957    ,  -1.000000    ,   439.9567    ,  -1.000000    ,   1827.851    ,  -1.000000    ,   123.4920    ,  -1.000000    ,   328.9450    ,  -1.000000    ,   164.5103    ,  -1.000000    ,   27.71082    ,  -1.000000    ,   42.31948    ,  -1.000000    ,   7107.834    ,  -1.000000    ,   88.68594    ,  -1.000000    ,   498.0384    ,  -1.000000    ,   314.6187    ,  -1.000000    ,   6613.737    ,  -1.000000    ,   532.9406    ,  -1.000000    ,   148.3624    ,  -1.000000    ,   1013.375    ,  -1.000000    ,   816.5583    ,  -1.000000    ,   1719.648    ,  -1.000000    ,   2075.053    ,
           2022,            172,             13,             30,  -1.000000    ,   119.6182    ,  -1.000000    ,   72.82011    ,  -1.000000    ,   48.34357    ,  -1.000000    ,   329.2500    ,  -1.000000    ,   246.9352    ,  -1.000000    ,   26.45545    ,  -1.000000    ,   282.0840    ,  -1.000000    ,   112.7964    ,  -1.000000    ,   6.317931    ,  -1.000000    ,   43.05878    ,  -1.000000    ,   271.0843    ,  -1.000000    ,   1666.229    ,  -1.000000    ,   932.4691    ,  -1.000000    ,   44.77380    ,  -1.000000    ,   65.77150    ,  -1.000000    ,   380.7481    ,  -1.000000    ,   3567.803    ,  -1.000000    ,   443.6925    ,  -1.000000    ,   1832.979    ,  -1.000000    ,   123.6176    ,  -1.000000    ,   331.6055    ,  -1.000000    ,   164.5723    ,  -1.000000    ,   27.62183    ,  -1.000000    ,   41.73012    ,  -1.000000    ,   7118.103    ,  -1.000000    ,   88.71890    ,  -1.000000    ,   498.5804    ,  -1.000000    ,   314.8770    ,  -1.000000    ,   6629.568    ,  -1.000000    ,   534.0887    ,  -1.000000    ,   148.6484    ,  -1.000000    ,   1020.231    ,  -1.000000    ,   819.8418    ,  -1.000000    ,   1723.973    ,  -1.000000    ,   2077.294    ,
           2022,            172,             14,             30,  -1.000000    ,   119.7326    ,  -1.000000    ,   72.93664    ,  -1.000000    ,   48.54525    ,  -1.000000    ,   329.3448    ,  -1.000000    ,   245.2095    ,  -1.000000    ,   25.69792    ,  -1.000000    ,   283.9246    ,  -1.000000    ,   112.2332    ,  -1.000000    ,   6.243452    ,  -1.000000    ,   43.05940    ,  -1.000000    ,   271.9706    ,  -1.000000    ,   1671.138    ,  -1.000000    ,   937.2595    ,  -1.000000    ,   44.52452    ,  -1.000000    ,   70.74363    ,  -1.000000    ,   375.9836    ,  -1.000000    ,   3580.151    ,  -1.000000    ,   447.5566    ,  -1.000000    ,   1837.972    ,  -1.000000    ,   123.7089    ,  -1.000000    ,   334.4544    ,  -1.000000    ,   164.1645    ,  -1.000000    ,   27.54204    ,  -1.000000    ,   41.17671    ,  -1.000000    ,   7129.125    ,  -1.000000    ,   88.76595    ,  -1.000000    ,   499.1180    ,  -1.000000    ,   315.1355    ,  -1.000000    ,   6645.889    ,  -1.000000    ,   535.2458    ,  -1.000000    ,   148.9452    ,  -1.000000    ,   1027.321    ,  -1.000000    ,   822.9665    ,  -1.000000    ,   1728.372    ,  -1.000000    ,   2079.090    ,
           2022,            172,             15,             30,  -1.000000    ,   119.8506    ,  -1.000000    ,   72.99164    ,  -1.000000    ,   48.74817    ,  -1.000000    ,   329.4421    ,  -1.000000    ,   243.4119    ,  -1.000000    ,   25.59796    ,  -1.000000    ,   285.7646    ,  -1.000000    ,   111.8366    ,  -1.000000    ,   6.170713    ,  -1.000000    ,   43.02486    ,  -1.000000    ,   272.8750    ,  -1.000000    ,   1676.092    ,  -1.000000    ,   942.2939    ,  -1.000000    ,   45.94427    ,  -1.000000    ,   76.58692    ,  -1.000000    ,   370.5686    ,  -1.000000    ,   3592.893    ,  -1.000000    ,   451.5140    ,  -1.000000    ,   1842.813    ,  -1.000000    ,   123.7611    ,  -1.000000    ,   337.4514    ,  -1.000000    ,   163.4889    ,  -1.000000    ,   27.47068    ,  -1.000000    ,   40.65583    ,  -1.000000    ,   7141.704    ,  -1.000000    ,   88.82777    ,  -1.000000    ,   499.6520    ,  -1.000000    ,   315.3941    ,  -1.000000    ,   6662.692    ,  -1.000000    ,   536.4120    ,  -1.000000    ,   149.2516    ,  -1.000000    ,   1034.490    ,  -1.000000    ,   825.9406    ,  -1.000000    ,   1732.593    ,  -1.000000    ,   2080.446    ,
           2022,            172,             16,             30,  -1.000000    ,   119.9724    ,  -1.000000    ,   72.98739    ,  -1.000000    ,   48.96452    ,  -1.000000    ,   329.5415    ,  -1.000000    ,   241.6691    ,  -1.000000    ,   26.08360    ,  -1.000000    ,   287.6530    ,  -1.000000    ,   111.6296    ,  -1.000000    ,   6.099908    ,  -1.000000    ,   42.95952    ,  -1.000000    ,   273.7986    ,  -1.000000    ,   1681.007    ,  -1.000000    ,   947.3351    ,  -1.000000    ,   47.26931    ,  -1.000000    ,   83.29929    ,  -1.000000    ,   365.0320    ,  -1.000000    ,   3605.856    ,  -1.000000    ,   455.5257    ,  -1.000000    ,   1847.493    ,  -1.000000    ,   123.7715    ,  -1.000000    ,   340.5508    ,  -1.000000    ,   162.7850    ,  -1.000000    ,   27.40701    ,  -1.000000    ,   40.16488    ,  -1.000000    ,   7155.538    ,  -1.000000    ,   88.90507    ,  -1.000000    ,   500.1828    ,  -1.000000    ,   315.6539    ,  -1.000000    ,   6679.977    ,  -1.000000    ,   537.5878    ,  -1.000000    ,   149.5625    ,  -1.000000    ,   1041.572    ,  -1.000000    ,   828.7818    ,  -1.000000    ,   1736.695    ,  -1.000000    ,   2081.386    ,
           2022,            172,             17,             30,  -1.000000    ,   120.0991    ,  -1.000000    ,   72.92703    ,  -1.000000    ,   49.19530    ,  -1.000000    ,   329.6429    ,  -1.000000    ,   240.0742    ,  -1.000000    ,   26.80353    ,  -1.000000    ,   289.7559    ,  -1.000000    ,   111.6294    ,  -1.000000    ,   6.031209    ,  -1.000000    ,   42.87041    ,  -1.000000    ,   274.7424    ,  -1.000000    ,   1685.904    ,  -1.000000    ,   952.2574    ,  -1.000000    ,   47.71658    ,  -1.000000    ,   90.79913    ,  -1.000000    ,   360.1343    ,  -1.000000    ,   3618.883    ,  -1.000000    ,   459.5431    ,  -1.000000    ,   1852.009    ,  -1.000000    ,   123.7399    ,  -1.000000    ,   343.7050    ,  -1.000000    ,   162.2006    ,  -1.000000    ,   27.35036    ,  -1.000000    ,   39.70169    ,  -1.000000    ,   7170.039    ,  -1.000000    ,   89.00124    ,  -1.000000    ,   500.7102    ,  -1.000000    ,   315.9164    ,  -1.000000    ,   6697.753    ,  -1.000000    ,   538.7746    ,  -1.000000    ,   149.8806    ,  -1.000000    ,   1048.405    ,  -1.000000    ,   831.5129    ,  -1.000000    ,   1740.753    ,  -1.000000    ,   2081.953    ,
           2022,            172,             18,             30,  -1.000000    ,   120.2311    ,  -1.000000    ,   72.81399    ,  -1.000000    ,   49.41260    ,  -1.000000    ,   329.7463    ,  -1.000000    ,   238.7397    ,  -1.000000    ,   27.81335    ,  -1.000000    ,   292.4485    ,  -1.000000    ,   111.8405    ,  -1.000000    ,   5.964868    ,  -1.000000    ,   42.77382    ,  -1.000000    ,   275.7082    ,  -1.000000    ,   1690.819    ,  -1.000000    ,   957.0731    ,  -1.000000    ,   48.20828    ,  -1.000000    ,   98.92774    ,  -1.000000    ,   356.2113    ,  -1.000000    ,   3631.872    ,  -1.000000    ,   463.5204    ,  -1.000000    ,   1856.365    ,  -1.000000    ,   123.6678    ,  -1.000000    ,   346.8673    ,  -1.000000    ,   161.8166    ,  -1.000000    ,   27.30009    ,  -1.000000    ,   39.26592    ,  -1.000000    ,   7185.229    ,  -1.000000    ,   89.11902    ,  -1.000000    ,   501.2350    ,  -1.000000    ,   316.1822    ,  -1.000000    ,   6716.034    ,  -1.000000    ,   539.9719    ,  -1.000000    ,   150.2068    ,  -1.000000    ,   1054.836    ,  -1.000000    ,   834.1597    ,  -1.000000    ,   1744.784    ,  -1.000000    ,   2082.206    ,
           2022,            172,             19,             30,  -1.000000    ,   120.3684    ,  -1.000000    ,   72.65112    ,  -1.000000    ,   49.59736    ,  -1.000000    ,   329.8520    ,  -1.000000    ,   237.8069    ,  -1.000000    ,   28.91143    ,  -1.000000    ,   296.0692    ,  -1.000000    ,   112.2702    ,  -1.000000    ,   5.901655    ,  -1.000000    ,   42.73463    ,  -1.000000    ,   276.6975    ,  -1.000000    ,   1695.744    ,  -1.000000    ,   961.9265    ,  -1.000000    ,   49.01874    ,  -1.000000    ,   107.0326    ,  -1.000000    ,   353.6054    ,  -1.000000    ,   3644.754    ,  -1.000000    ,   467.8420    ,  -1.000000    ,   1860.576    ,  -1.000000    ,   123.5582    ,  -1.000000    ,   349.9956    ,  -1.000000    ,   161.7186    ,  -1.000000    ,   27.25558    ,  -1.000000    ,   38.86432    ,  -1.000000    ,   7200.926    ,  -1.000000    ,   89.25413    ,  -1.000000    ,   501.7598    ,  -1.000000    ,   316.4511    ,  -1.000000    ,   6734.841    ,  -1.000000    ,   541.1784    ,  -1.000000    ,   150.5367    ,  -1.000000    ,   1060.737    ,  -1.000000    ,   836.7964    ,  -1.000000    ,   1748.799    ,  -1.000000    ,   2082.215    ,
           2022,            172,             20,             30,  -1.000000    ,   120.5085    ,  -1.000000    ,   72.43990    ,  -1.000000    ,   49.78108    ,  -1.000000    ,   329.9597    ,  -1.000000    ,   237.3234    ,  -1.000000    ,   30.01762    ,  -1.000000    ,   301.1027    ,  -1.000000    ,   112.9223    ,  -1.000000    ,   5.843186    ,  -1.000000    ,   42.98827    ,  -1.000000    ,   277.7122    ,  -1.000000    ,   1700.621    ,  -1.000000    ,   966.6523    ,  -1.000000    ,   50.25093    ,  -1.000000    ,   114.5143    ,  -1.000000    ,   352.9949    ,  -1.000000    ,   3657.462    ,  -1.000000    ,   472.6704    ,  -1.000000    ,   1864.658    ,  -1.000000    ,   123.4156    ,  -1.000000    ,   353.0615    ,  -1.000000    ,   161.9331    ,  -1.000000    ,   27.21627    ,  -1.000000    ,   38.50560    ,  -1.000000    ,   7216.932    ,  -1.000000    ,   89.39790    ,  -1.000000    ,   502.2829    ,  -1.000000    ,   316.7226    ,  -1.000000    ,   6754.288    ,  -1.000000    ,   542.3945    ,  -1.000000    ,   150.8707    ,  -1.000000    ,   1066.009    ,  -1.000000    ,   839.5093    ,  -1.000000    ,   1752.809    ,  -1.000000    ,   2082.060    ,
           2022,            172,             21,             30,  -1.000000    ,   120.6500    ,  -1.000000    ,   72.18156    ,  -1.000000    ,   49.95349    ,  -1.000000    ,   330.0698    ,  -1.000000    ,   237.2604    ,  -1.000000    ,   31.29345    ,  -1.000000    ,   307.9888    ,  -1.000000    ,   113.7959    ,  -1.000000    ,   5.791662    ,  -1.000000    ,   44.04729    ,  -1.000000    ,   278.7532    ,  -1.000000    ,   1705.385    ,  -1.000000    ,   971.1290    ,  -1.000000    ,   51.43494    ,  -1.000000    ,   120.9894    ,  -1.000000    ,   354.6963    ,  -1.000000    ,   3669.923    ,  -1.000000    ,   476.1324    ,  -1.000000    ,   1868.636    ,  -1.000000    ,   123.2461    ,  -1.000000    ,   356.2168    ,  -1.000000    ,   162.4168    ,  -1.000000    ,   27.18164    ,  -1.000000    ,   38.19574    ,  -1.000000    ,   7233.255    ,  -1.000000    ,   89.54123    ,  -1.000000    ,   502.8029    ,  -1.000000    ,   316.9962    ,  -1.000000    ,   6775.324    ,  -1.000000    ,   543.6202    ,  -1.000000    ,   151.2110    ,  -1.000000    ,   1070.586    ,  -1.000000    ,   842.1589    ,  -1.000000    ,   1756.826    ,  -1.000000    ,   2081.822    ,
           2022,            172,             22,             30,  -1.000000    ,   120.7920    ,  -1.000000    ,   71.87917    ,  -1.000000    ,   50.10228    ,  -1.000000    ,   330.1819    ,  -1.000000    ,   237.5715    ,  -1.000000    ,   32.84689    ,  -1.000000    ,   316.4240    ,  -1.000000    ,   114.9006    ,  -1.000000    ,   5.749398    ,  -1.000000    ,   46.71198    ,  -1.000000    ,   279.8209    ,  -1.000000    ,   1710.003    ,  -1.000000    ,   975.4077    ,  -1.000000    ,   52.69302    ,  -1.000000    ,   126.2309    ,  -1.000000    ,   358.3188    ,  -1.000000    ,   3682.057    ,  -1.000000    ,   479.2395    ,  -1.000000    ,   1872.539    ,  -1.000000    ,   123.0570    ,  -1.000000    ,   359.8598    ,  -1.000000    ,   163.1044    ,  -1.000000    ,   27.39490    ,  -1.000000    ,   37.94874    ,  -1.000000    ,   7250.297    ,  -1.000000    ,   89.68292    ,  -1.000000    ,   503.3187    ,  -1.000000    ,   317.2720    ,  -1.000000    ,   6798.530    ,  -1.000000    ,   544.8560    ,  -1.000000    ,   151.5681    ,  -1.000000    ,   1074.436    ,  -1.000000    ,   844.8006    ,  -1.000000    ,   1760.870    ,  -1.000000    ,   2081.575    ,
           2022,            172,             23,             30,  -1.000000    ,   120.9327    ,  -1.000000    ,   71.53715    ,  -1.000000    ,   50.23433    ,  -1.000000    ,   330.2961    ,  -1.000000    ,   238.2018    ,  -1.000000    ,   34.62298    ,  -1.000000    ,   325.1211    ,  -1.000000    ,   116.2379    ,  -1.000000    ,   5.718428    ,  -1.000000    ,   50.72862    ,  -1.000000    ,   280.9153    ,  -1.000000    ,   1714.488    ,  -1.000000    ,   979.5137    ,  -1.000000    ,   54.41693    ,  -1.000000    ,   130.1471    ,  -1.000000    ,   363.0331    ,  -1.000000    ,   3693.788    ,  -1.000000    ,   482.3167    ,  -1.000000    ,   1876.394    ,  -1.000000    ,   122.8558    ,  -1.000000    ,   364.0440    ,  -1.000000    ,   163.9232    ,  -1.000000    ,   30.74405    ,  -1.000000    ,   37.81830    ,  -1.000000    ,   7268.307    ,  -1.000000    ,   89.82195    ,  -1.000000    ,   503.8299    ,  -1.000000    ,   317.5493    ,  -1.000000    ,   6823.083    ,  -1.000000    ,   546.1049    ,  -1.000000    ,   151.9350    ,  -1.000000    ,   1077.560    ,  -1.000000    ,   847.6185    ,  -1.000000    ,   1764.961    ,  -1.000000    ,   2081.389    ,
           2022,            173,              0,             30,  -1.000000    ,   121.0705    ,  -1.000000    ,   71.15958    ,  -1.000000    ,   50.35476    ,  -1.000000    ,   330.4124    ,  -1.000000    ,   239.0702    ,  -1.000000    ,   36.51082    ,  -1.000000    ,   334.0706    ,  -1.000000    ,   117.7412    ,  -1.000000    ,   5.698873    ,  -1.000000    ,   54.89695    ,  -1.000000    ,   282.0357    ,  -1.000000    ,   1718.895    ,  -1.000000    ,   983.4380    ,  -1.000000    ,   55.93256    ,  -1.000000    ,   132.7774    ,  -1.000000    ,   367.4148    ,  -1.000000    ,   3705.059    ,  -1.000000    ,   485.4135    ,  -1.000000    ,   1880.231    ,  -1.000000    ,   122.6492    ,  -1.000000    ,   368.3628    ,  -1.000000    ,   164.7642    ,  -1.000000    ,   40.62516    ,  -1.000000    ,   37.96226    ,  -1.000000    ,   7287.367    ,  -1.000000    ,   89.95761    ,  -1.000000    ,   504.3365    ,  -1.000000    ,   317.8274    ,  -1.000000    ,   6848.955    ,  -1.000000    ,   547.3657    ,  -1.000000    ,   152.3038    ,  -1.000000    ,   1079.992    ,  -1.000000    ,   850.4632    ,  -1.000000    ,   1769.120    ,  -1.000000    ,   2081.322    ,
           2022,            173,              1,             30,  -1.000000    ,   121.2060    ,  -1.000000    ,   70.75060    ,  -1.000000    ,   50.46911    ,  -1.000000    ,   330.5311    ,  -1.000000    ,   240.0734    ,  -1.000000    ,   38.16787    ,  -1.000000    ,   341.3658    ,  -1.000000    ,   119.2943    ,  -1.000000    ,   5.689428    ,  -1.000000    ,   58.59958    ,  -1.000000    ,   283.1805    ,  -1.000000    ,   1723.322    ,  -1.000000    ,   987.2020    ,  -1.000000    ,   60.84201    ,  -1.000000    ,   134.3031    ,  -1.000000    ,   371.0094    ,  -1.000000    ,   3715.823    ,  -1.000000    ,   487.7953    ,  -1.000000    ,   1884.076    ,  -1.000000    ,   122.4416    ,  -1.000000    ,   372.5058    ,  -1.000000    ,   165.5026    ,  -1.000000    ,   50.12041    ,  -1.000000    ,   38.44899    ,  -1.000000    ,   7307.663    ,  -1.000000    ,   90.09766    ,  -1.000000    ,   504.8385    ,  -1.000000    ,   318.1065    ,  -1.000000    ,   6876.189    ,  -1.000000    ,   548.6404    ,  -1.000000    ,   152.6573    ,  -1.000000    ,   1081.800    ,  -1.000000    ,   853.4269    ,  -1.000000    ,   1773.368    ,  -1.000000    ,   2081.420    ,
           2022,            173,              2,             30,  -1.000000    ,   121.3382    ,  -1.000000    ,   70.31318    ,  -1.000000    ,   50.57355    ,  -1.000000    ,   330.6519    ,  -1.000000    ,   241.1123    ,  -1.000000    ,   39.24534    ,  -1.000000    ,   348.0151    ,  -1.000000    ,   120.7953    ,  -1.000000    ,   5.688374    ,  -1.000000    ,   61.47565    ,  -1.000000    ,   284.3484    ,  -1.000000    ,   1727.908    ,  -1.000000    ,   990.8464    ,  -1.000000    ,   69.22343    ,  -1.000000    ,   134.9960    ,  -1.000000    ,   373.4741    ,  -1.000000    ,   3726.064    ,  -1.000000    ,   489.9950    ,  -1.000000    ,   1887.951    ,  -1.000000    ,   122.2368    ,  -1.000000    ,   376.2023    ,  -1.000000    ,   166.0403    ,  -1.000000    ,   53.13612    ,  -1.000000    ,   39.00193    ,  -1.000000    ,   7329.237    ,  -1.000000    ,   90.25777    ,  -1.000000    ,   505.3351    ,  -1.000000    ,   318.3860    ,  -1.000000    ,   6905.632    ,  -1.000000    ,   549.9305    ,  -1.000000    ,   152.9907    ,  -1.000000    ,   1083.846    ,  -1.000000    ,   856.5236    ,  -1.000000    ,   1777.727    ,  -1.000000    ,   2081.721    ,
           2022,            173,              3,             30,  -1.000000    ,   121.4670    ,  -1.000000    ,   69.84965    ,  -1.000000    ,   50.67028    ,  -1.000000    ,   330.7747    ,  -1.000000    ,   242.1055    ,  -1.000000    ,   40.29553    ,  -1.000000    ,   354.1995    ,  -1.000000    ,   122.1722    ,  -1.000000    ,   5.693779    ,  -1.000000    ,   63.23201    ,  -1.000000    ,   285.5376    ,  -1.000000    ,   1732.798    ,  -1.000000    ,   994.3914    ,  -1.000000    ,   77.44551    ,  -1.000000    ,   135.0112    ,  -1.000000    ,   374.1393    ,  -1.000000    ,   3735.791    ,  -1.000000    ,   491.4905    ,  -1.000000    ,   1891.875    ,  -1.000000    ,   122.0391    ,  -1.000000    ,   379.3704    ,  -1.000000    ,   166.3147    ,  -1.000000    ,   52.58296    ,  -1.000000    ,   39.53741    ,  -1.000000    ,   7352.112    ,  -1.000000    ,   90.45977    ,  -1.000000    ,   505.8263    ,  -1.000000    ,   318.6657    ,  -1.000000    ,   6938.305    ,  -1.000000    ,   551.2304    ,  -1.000000    ,   153.3135    ,  -1.000000    ,   1089.228    ,  -1.000000    ,   859.7718    ,  -1.000000    ,   1782.220    ,  -1.000000    ,   2082.249    ,
